,,,-00.000002350000,  -5.20000,
,,,-00.000002348000,  -5.20000,
,,,-00.000002346000,  -5.20000,
,,,-00.000002344000,  -5.20000,
,,,-00.000002342000,  -5.00000,
,,,-00.000002340000,  -5.20000,
,,,-00.000002338000,  -5.20000,
,,,-00.000002336000,  -5.20000,
,,,-00.000002334000,  -5.20000,
,,,-00.000002332000,  -5.20000,
,,,-00.000002330000,  -5.20000,
,,,-00.000002328000,  -5.20000,
,,,-00.000002326000,  -5.20000,
,,,-00.000002324000,  -5.00000,
,,,-00.000002322000,  -5.20000,
,,,-00.000002320000,  -5.20000,
,,,-00.000002318000,  -5.00000,
,,,-00.000002316000,  -5.20000,
,,,-00.000002314000,  -5.00000,
,,,-00.000002312000,  -5.20000,
,,,-00.000002310000,  -5.20000,
,,,-00.000002308000,  -5.20000,
,,,-00.000002306000,  -5.20000,
,,,-00.000002304000,  -5.20000,
,,,-00.000002302000,  -5.20000,
,,,-00.000002300000,  -5.20000,
,,,-00.000002298000,  -5.20000,
,,,-00.000002296000,  -5.00000,
,,,-00.000002294000,  -5.00000,
,,,-00.000002292000,  -5.20000,
,,,-00.000002290000,  -5.00000,
,,,-00.000002288000,  -5.00000,
,,,-00.000002286000,  -5.00000,
,,,-00.000002284000,  -5.00000,
,,,-00.000002282000,  -5.20000,
,,,-00.000002280000,  -5.20000,
,,,-00.000002278000,  -5.20000,
,,,-00.000002276000,  -5.00000,
,,,-00.000002274000,  -5.20000,
,,,-00.000002272000,  -5.20000,
,,,-00.000002270000,  -5.00000,
,,,-00.000002268000,  -5.40000,
,,,-00.000002266000,  -5.00000,
,,,-00.000002264000,  -5.00000,
,,,-00.000002262000,  -5.00000,
,,,-00.000002260000,  -5.00000,
,,,-00.000002258000,  -5.20000,
,,,-00.000002256000,  -5.20000,
,,,-00.000002254000,  -5.40000,
,,,-00.000002252000,  -5.20000,
,,,-00.000002250000,  -5.20000,
,,,-00.000002248000,  -5.20000,
,,,-00.000002246000,  -5.00000,
,,,-00.000002244000,  -5.00000,
,,,-00.000002242000,  -5.20000,
,,,-00.000002240000,  -5.20000,
,,,-00.000002238000,  -5.00000,
,,,-00.000002236000,  -5.00000,
,,,-00.000002234000,  -5.00000,
,,,-00.000002232000,  -5.40000,
,,,-00.000002230000,  -5.00000,
,,,-00.000002228000,  -5.00000,
,,,-00.000002226000,  -5.40000,
,,,-00.000002224000,  -5.00000,
,,,-00.000002222000,  -4.80000,
,,,-00.000002220000,  -5.00000,
,,,-00.000002218000,  -5.00000,
,,,-00.000002216000,  -5.40000,
,,,-00.000002214000,  -5.20000,
,,,-00.000002212000,  -5.00000,
,,,-00.000002210000,  -5.00000,
,,,-00.000002208000,  -5.00000,
,,,-00.000002206000,  -5.00000,
,,,-00.000002204000,  -5.00000,
,,,-00.000002202000,  -5.20000,
,,,-00.000002200000,  -5.40000,
,,,-00.000002198000,  -5.20000,
,,,-00.000002196000,  -5.00000,
,,,-00.000002194000,  -5.20000,
,,,-00.000002192000,  -5.00000,
,,,-00.000002190000,  -5.20000,
,,,-00.000002188000,  -5.00000,
,,,-00.000002186000,  -5.20000,
,,,-00.000002184000,  -5.00000,
,,,-00.000002182000,  -5.20000,
,,,-00.000002180000,  -5.00000,
,,,-00.000002178000,  -5.00000,
,,,-00.000002176000,  -4.80000,
,,,-00.000002174000,  -5.00000,
,,,-00.000002172000,  -5.20000,
,,,-00.000002170000,  -5.20000,
,,,-00.000002168000,  -5.20000,
,,,-00.000002166000,  -5.00000,
,,,-00.000002164000,  -5.00000,
,,,-00.000002162000,  -5.20000,
,,,-00.000002160000,  -5.20000,
,,,-00.000002158000,  -5.20000,
,,,-00.000002156000,  -5.20000,
,,,-00.000002154000,  -5.40000,
,,,-00.000002152000,  -5.20000,
,,,-00.000002150000,  -5.20000,
,,,-00.000002148000,  -5.20000,
,,,-00.000002146000,  -5.20000,
,,,-00.000002144000,  -5.00000,
,,,-00.000002142000,  -5.20000,
,,,-00.000002140000,  -5.00000,
,,,-00.000002138000,  -5.20000,
,,,-00.000002136000,  -5.00000,
,,,-00.000002134000,  -5.00000,
,,,-00.000002132000,  -5.20000,
,,,-00.000002130000,  -5.20000,
,,,-00.000002128000,  -5.40000,
,,,-00.000002126000,  -5.20000,
,,,-00.000002124000,  -5.00000,
,,,-00.000002122000,  -5.20000,
,,,-00.000002120000,  -5.00000,
,,,-00.000002118000,  -5.00000,
,,,-00.000002116000,  -5.00000,
,,,-00.000002114000,  -5.20000,
,,,-00.000002112000,  -5.00000,
,,,-00.000002110000,  -5.20000,
,,,-00.000002108000,  -5.00000,
,,,-00.000002106000,  -5.20000,
,,,-00.000002104000,  -5.20000,
,,,-00.000002102000,  -5.20000,
,,,-00.000002100000,  -5.20000,
,,,-00.000002098000,  -5.00000,
,,,-00.000002096000,  -5.00000,
,,,-00.000002094000,  -5.20000,
,,,-00.000002092000,  -5.20000,
,,,-00.000002090000,  -5.00000,
,,,-00.000002088000,  -5.20000,
,,,-00.000002086000,  -5.20000,
,,,-00.000002084000,  -5.20000,
,,,-00.000002082000,  -5.20000,
,,,-00.000002080000,  -5.00000,
,,,-00.000002078000,  -5.20000,
,,,-00.000002076000,  -5.20000,
,,,-00.000002074000,  -5.20000,
,,,-00.000002072000,  -5.00000,
,,,-00.000002070000,  -5.20000,
,,,-00.000002068000,  -5.20000,
,,,-00.000002066000,  -5.00000,
,,,-00.000002064000,  -5.20000,
,,,-00.000002062000,  -5.20000,
,,,-00.000002060000,  -5.20000,
,,,-00.000002058000,  -5.20000,
,,,-00.000002056000,  -5.20000,
,,,-00.000002054000,  -5.20000,
,,,-00.000002052000,  -5.00000,
,,,-00.000002050000,  -5.20000,
,,,-00.000002048000,  -5.20000,
,,,-00.000002046000,  -5.00000,
,,,-00.000002044000,  -5.00000,
,,,-00.000002042000,  -5.20000,
,,,-00.000002040000,  -5.00000,
,,,-00.000002038000,  -5.00000,
,,,-00.000002036000,  -5.20000,
,,,-00.000002034000,  -5.20000,
,,,-00.000002032000,  -5.00000,
,,,-00.000002030000,  -5.20000,
,,,-00.000002028000,  -5.20000,
,,,-00.000002026000,  -5.20000,
,,,-00.000002024000,  -5.00000,
,,,-00.000002022000,  -5.20000,
,,,-00.000002020000,  -5.20000,
,,,-00.000002018000,  -5.20000,
,,,-00.000002016000,  -5.00000,
,,,-00.000002014000,  -5.00000,
,,,-00.000002012000,  -5.00000,
,,,-00.000002010000,  -5.20000,
,,,-00.000002008000,  -5.00000,
,,,-00.000002006000,  -5.20000,
,,,-00.000002004000,  -5.20000,
,,,-00.000002002000,  -5.20000,
,,,-00.000002000000,  -5.00000,
,,,-00.000001998000,  -5.00000,
,,,-00.000001996000,  -5.20000,
,,,-00.000001994000,  -5.00000,
,,,-00.000001992000,  -5.20000,
,,,-00.000001990000,  -5.20000,
,,,-00.000001988000,  -5.40000,
,,,-00.000001986000,  -5.00000,
,,,-00.000001984000,  -5.20000,
,,,-00.000001982000,  -5.20000,
,,,-00.000001980000,  -4.80000,
,,,-00.000001978000,  -5.00000,
,,,-00.000001976000,  -5.00000,
,,,-00.000001974000,  -5.00000,
,,,-00.000001972000,  -5.40000,
,,,-00.000001970000,  -5.20000,
,,,-00.000001968000,  -5.20000,
,,,-00.000001966000,  -5.00000,
,,,-00.000001964000,  -5.20000,
,,,-00.000001962000,  -5.20000,
,,,-00.000001960000,  -5.20000,
,,,-00.000001958000,  -5.20000,
,,,-00.000001956000,  -5.20000,
,,,-00.000001954000,  -5.20000,
,,,-00.000001952000,  -5.40000,
,,,-00.000001950000,  -5.00000,
,,,-00.000001948000,  -5.20000,
,,,-00.000001946000,  -5.20000,
,,,-00.000001944000,  -5.20000,
,,,-00.000001942000,  -5.20000,
,,,-00.000001940000,  -5.20000,
,,,-00.000001938000,  -5.20000,
,,,-00.000001936000,  -5.20000,
,,,-00.000001934000,  -5.00000,
,,,-00.000001932000,  -5.00000,
,,,-00.000001930000,  -5.00000,
,,,-00.000001928000,  -5.20000,
,,,-00.000001926000,  -5.20000,
,,,-00.000001924000,  -5.20000,
,,,-00.000001922000,  -5.20000,
,,,-00.000001920000,  -5.00000,
,,,-00.000001918000,  -5.20000,
,,,-00.000001916000,  -5.20000,
,,,-00.000001914000,  -5.20000,
,,,-00.000001912000,  -5.20000,
,,,-00.000001910000,  -5.00000,
,,,-00.000001908000,  -5.00000,
,,,-00.000001906000,  -5.20000,
,,,-00.000001904000,  -5.20000,
,,,-00.000001902000,  -5.20000,
,,,-00.000001900000,  -5.20000,
,,,-00.000001898000,  -5.00000,
,,,-00.000001896000,  -5.40000,
,,,-00.000001894000,  -5.00000,
,,,-00.000001892000,  -5.00000,
,,,-00.000001890000,  -5.20000,
,,,-00.000001888000,  -5.20000,
,,,-00.000001886000,  -5.00000,
,,,-00.000001884000,  -5.20000,
,,,-00.000001882000,  -5.20000,
,,,-00.000001880000,  -5.00000,
,,,-00.000001878000,  -5.20000,
,,,-00.000001876000,  -5.20000,
,,,-00.000001874000,  -5.00000,
,,,-00.000001872000,  -5.20000,
,,,-00.000001870000,  -5.20000,
,,,-00.000001868000,  -5.00000,
,,,-00.000001866000,  -5.00000,
,,,-00.000001864000,  -5.20000,
,,,-00.000001862000,  -5.20000,
,,,-00.000001860000,  -5.20000,
,,,-00.000001858000,  -5.20000,
,,,-00.000001856000,  -5.00000,
,,,-00.000001854000,  -5.20000,
,,,-00.000001852000,  -5.20000,
,,,-00.000001850000,  -5.20000,
,,,-00.000001848000,  -5.20000,
,,,-00.000001846000,  -5.20000,
,,,-00.000001844000,  -5.20000,
,,,-00.000001842000,  -5.00000,
,,,-00.000001840000,  -5.00000,
,,,-00.000001838000,  -5.20000,
,,,-00.000001836000,  -5.20000,
,,,-00.000001834000,  -5.20000,
,,,-00.000001832000,  -5.00000,
,,,-00.000001830000,  -5.20000,
,,,-00.000001828000,  -5.00000,
,,,-00.000001826000,  -5.00000,
,,,-00.000001824000,  -5.20000,
,,,-00.000001822000,  -5.20000,
,,,-00.000001820000,  -5.20000,
,,,-00.000001818000,  -5.20000,
,,,-00.000001816000,  -5.00000,
,,,-00.000001814000,  -5.40000,
,,,-00.000001812000,  -5.20000,
,,,-00.000001810000,  -5.00000,
,,,-00.000001808000,  -5.20000,
,,,-00.000001806000,  -5.40000,
,,,-00.000001804000,  -5.20000,
,,,-00.000001802000,  -5.00000,
,,,-00.000001800000,  -5.20000,
,,,-00.000001798000,  -5.20000,
,,,-00.000001796000,  -5.00000,
,,,-00.000001794000,  -5.20000,
,,,-00.000001792000,  -5.00000,
,,,-00.000001790000,  -5.20000,
,,,-00.000001788000,  -5.20000,
,,,-00.000001786000,  -5.20000,
,,,-00.000001784000,  -5.00000,
,,,-00.000001782000,  -5.00000,
,,,-00.000001780000,  -5.20000,
,,,-00.000001778000,  -5.20000,
,,,-00.000001776000,  -5.00000,
,,,-00.000001774000,  -5.20000,
,,,-00.000001772000,  -5.20000,
,,,-00.000001770000,  -5.20000,
,,,-00.000001768000,  -5.00000,
,,,-00.000001766000,  -5.20000,
,,,-00.000001764000,  -5.00000,
,,,-00.000001762000,  -5.00000,
,,,-00.000001760000,  -5.00000,
,,,-00.000001758000,  -5.20000,
,,,-00.000001756000,  -5.00000,
,,,-00.000001754000,  -5.40000,
,,,-00.000001752000,  -5.20000,
,,,-00.000001750000,  -5.00000,
,,,-00.000001748000,  -5.00000,
,,,-00.000001746000,  -5.00000,
,,,-00.000001744000,  -5.00000,
,,,-00.000001742000,  -5.00000,
,,,-00.000001740000,  -5.20000,
,,,-00.000001738000,  -5.20000,
,,,-00.000001736000,  -5.00000,
,,,-00.000001734000,  -5.00000,
,,,-00.000001732000,  -5.20000,
,,,-00.000001730000,  -5.20000,
,,,-00.000001728000,  -5.00000,
,,,-00.000001726000,  -5.20000,
,,,-00.000001724000,  -5.20000,
,,,-00.000001722000,  -5.00000,
,,,-00.000001720000,  -5.00000,
,,,-00.000001718000,  -5.00000,
,,,-00.000001716000,  -5.00000,
,,,-00.000001714000,  -5.20000,
,,,-00.000001712000,  -5.00000,
,,,-00.000001710000,  -5.20000,
,,,-00.000001708000,  -5.20000,
,,,-00.000001706000,  -5.20000,
,,,-00.000001704000,  -5.00000,
,,,-00.000001702000,  -5.00000,
,,,-00.000001700000,  -5.20000,
,,,-00.000001698000,  -5.00000,
,,,-00.000001696000,  -5.00000,
,,,-00.000001694000,  -5.00000,
,,,-00.000001692000,  -5.20000,
,,,-00.000001690000,  -5.00000,
,,,-00.000001688000,  -5.20000,
,,,-00.000001686000,  -5.00000,
,,,-00.000001684000,  -5.20000,
,,,-00.000001682000,  -5.00000,
,,,-00.000001680000,  -5.20000,
,,,-00.000001678000,  -5.20000,
,,,-00.000001676000,  -5.00000,
,,,-00.000001674000,  -5.20000,
,,,-00.000001672000,  -5.20000,
,,,-00.000001670000,  -5.00000,
,,,-00.000001668000,  -5.00000,
,,,-00.000001666000,  -5.20000,
,,,-00.000001664000,  -5.00000,
,,,-00.000001662000,  -4.80000,
,,,-00.000001660000,  -5.20000,
,,,-00.000001658000,  -5.00000,
,,,-00.000001656000,  -5.40000,
,,,-00.000001654000,  -5.20000,
,,,-00.000001652000,  -5.00000,
,,,-00.000001650000,  -5.20000,
,,,-00.000001648000,  -5.00000,
,,,-00.000001646000,  -5.20000,
,,,-00.000001644000,  -5.20000,
,,,-00.000001642000,  -5.00000,
,,,-00.000001640000,  -5.20000,
,,,-00.000001638000,  -5.00000,
,,,-00.000001636000,  -5.20000,
,,,-00.000001634000,  -5.00000,
,,,-00.000001632000,  -5.00000,
,,,-00.000001630000,  -5.20000,
,,,-00.000001628000,  -5.00000,
,,,-00.000001626000,  -5.00000,
,,,-00.000001624000,  -5.20000,
,,,-00.000001622000,  -5.20000,
,,,-00.000001620000,  -5.20000,
,,,-00.000001618000,  -5.00000,
,,,-00.000001616000,  -5.00000,
,,,-00.000001614000,  -5.00000,
,,,-00.000001612000,  -5.00000,
,,,-00.000001610000,  -5.20000,
,,,-00.000001608000,  -5.20000,
,,,-00.000001606000,  -5.20000,
,,,-00.000001604000,  -5.00000,
,,,-00.000001602000,  -5.20000,
,,,-00.000001600000,  -5.20000,
,,,-00.000001598000,  -4.80000,
,,,-00.000001596000,  -5.20000,
,,,-00.000001594000,  -5.20000,
,,,-00.000001592000,  -5.20000,
,,,-00.000001590000,  -5.40000,
,,,-00.000001588000,  -5.20000,
,,,-00.000001586000,  -5.00000,
,,,-00.000001584000,  -5.20000,
,,,-00.000001582000,  -5.00000,
,,,-00.000001580000,  -5.00000,
,,,-00.000001578000,  -5.00000,
,,,-00.000001576000,  -5.00000,
,,,-00.000001574000,  -5.20000,
,,,-00.000001572000,  -5.00000,
,,,-00.000001570000,  -5.20000,
,,,-00.000001568000,  -5.20000,
,,,-00.000001566000,  -5.20000,
,,,-00.000001564000,  -5.00000,
,,,-00.000001562000,  -5.00000,
,,,-00.000001560000,  -5.20000,
,,,-00.000001558000,  -5.00000,
,,,-00.000001556000,  -5.20000,
,,,-00.000001554000,  -5.20000,
,,,-00.000001552000,  -5.20000,
,,,-00.000001550000,  -5.00000,
,,,-00.000001548000,  -5.20000,
,,,-00.000001546000,  -5.00000,
,,,-00.000001544000,  -5.00000,
,,,-00.000001542000,  -5.20000,
,,,-00.000001540000,  -5.20000,
,,,-00.000001538000,  -5.00000,
,,,-00.000001536000,  -5.00000,
,,,-00.000001534000,  -5.00000,
,,,-00.000001532000,  -5.20000,
,,,-00.000001530000,  -5.00000,
,,,-00.000001528000,  -5.20000,
,,,-00.000001526000,  -5.20000,
,,,-00.000001524000,  -5.20000,
,,,-00.000001522000,  -5.00000,
,,,-00.000001520000,  -5.20000,
,,,-00.000001518000,  -5.00000,
,,,-00.000001516000,  -5.20000,
,,,-00.000001514000,  -5.00000,
,,,-00.000001512000,  -5.00000,
,,,-00.000001510000,  -5.00000,
,,,-00.000001508000,  -5.00000,
,,,-00.000001506000,  -5.20000,
,,,-00.000001504000,  -5.00000,
,,,-00.000001502000,  -4.80000,
,,,-00.000001500000,  -4.80000,
,,,-00.000001498000,  -5.00000,
,,,-00.000001496000,  -5.00000,
,,,-00.000001494000,  -5.20000,
,,,-00.000001492000,  -5.20000,
,,,-00.000001490000,  -5.20000,
,,,-00.000001488000,  -5.20000,
,,,-00.000001486000,  -5.20000,
,,,-00.000001484000,  -5.00000,
,,,-00.000001482000,  -5.00000,
,,,-00.000001480000,  -5.00000,
,,,-00.000001478000,  -5.00000,
,,,-00.000001476000,  -5.20000,
,,,-00.000001474000,  -5.00000,
,,,-00.000001472000,  -5.00000,
,,,-00.000001470000,  -5.00000,
,,,-00.000001468000,  -5.20000,
,,,-00.000001466000,  -5.00000,
,,,-00.000001464000,  -5.00000,
,,,-00.000001462000,  -5.00000,
,,,-00.000001460000,  -5.20000,
,,,-00.000001458000,  -5.00000,
,,,-00.000001456000,  -5.20000,
,,,-00.000001454000,  -5.00000,
,,,-00.000001452000,  -5.20000,
,,,-00.000001450000,  -5.00000,
,,,-00.000001448000,  -5.00000,
,,,-00.000001446000,  -4.80000,
,,,-00.000001444000,  -5.00000,
,,,-00.000001442000,  -5.20000,
,,,-00.000001440000,  -5.00000,
,,,-00.000001438000,  -4.80000,
,,,-00.000001436000,  -5.20000,
,,,-00.000001434000,  -5.20000,
,,,-00.000001432000,  -5.00000,
,,,-00.000001430000,  -4.80000,
,,,-00.000001428000,  -5.00000,
,,,-00.000001426000,  -5.00000,
,,,-00.000001424000,  -5.00000,
,,,-00.000001422000,  -5.00000,
,,,-00.000001420000,  -5.00000,
,,,-00.000001418000,  -5.00000,
,,,-00.000001416000,  -5.00000,
,,,-00.000001414000,  -5.00000,
,,,-00.000001412000,  -5.20000,
,,,-00.000001410000,  -5.00000,
,,,-00.000001408000,  -5.20000,
,,,-00.000001406000,  -5.00000,
,,,-00.000001404000,  -5.00000,
,,,-00.000001402000,  -5.00000,
,,,-00.000001400000,  -5.00000,
,,,-00.000001398000,  -5.00000,
,,,-00.000001396000,  -5.20000,
,,,-00.000001394000,  -5.20000,
,,,-00.000001392000,  -5.20000,
,,,-00.000001390000,  -5.00000,
,,,-00.000001388000,  -5.00000,
,,,-00.000001386000,  -5.00000,
,,,-00.000001384000,  -5.00000,
,,,-00.000001382000,  -5.00000,
,,,-00.000001380000,  -5.00000,
,,,-00.000001378000,  -5.20000,
,,,-00.000001376000,  -5.20000,
,,,-00.000001374000,  -5.20000,
,,,-00.000001372000,  -5.00000,
,,,-00.000001370000,  -5.00000,
,,,-00.000001368000,  -5.00000,
,,,-00.000001366000,  -5.00000,
,,,-00.000001364000,  -5.00000,
,,,-00.000001362000,  -5.20000,
,,,-00.000001360000,  -5.20000,
,,,-00.000001358000,  -5.20000,
,,,-00.000001356000,  -5.00000,
,,,-00.000001354000,  -4.80000,
,,,-00.000001352000,  -5.00000,
,,,-00.000001350000,  -5.20000,
,,,-00.000001348000,  -5.20000,
,,,-00.000001346000,  -4.80000,
,,,-00.000001344000,  -5.00000,
,,,-00.000001342000,  -5.00000,
,,,-00.000001340000,  -5.20000,
,,,-00.000001338000,  -5.00000,
,,,-00.000001336000,  -5.20000,
,,,-00.000001334000,  -5.00000,
,,,-00.000001332000,  -5.20000,
,,,-00.000001330000,  -5.20000,
,,,-00.000001328000,  -5.00000,
,,,-00.000001326000,  -5.00000,
,,,-00.000001324000,  -4.80000,
,,,-00.000001322000,  -5.00000,
,,,-00.000001320000,  -5.00000,
,,,-00.000001318000,  -5.00000,
,,,-00.000001316000,  -5.00000,
,,,-00.000001314000,  -4.80000,
,,,-00.000001312000,  -5.20000,
,,,-00.000001310000,  -5.20000,
,,,-00.000001308000,  -5.00000,
,,,-00.000001306000,  -5.00000,
,,,-00.000001304000,  -5.00000,
,,,-00.000001302000,  -5.20000,
,,,-00.000001300000,  -5.00000,
,,,-00.000001298000,  -5.00000,
,,,-00.000001296000,  -5.00000,
,,,-00.000001294000,  -5.00000,
,,,-00.000001292000,  -5.00000,
,,,-00.000001290000,  -5.00000,
,,,-00.000001288000,  -5.20000,
,,,-00.000001286000,  -5.00000,
,,,-00.000001284000,  -5.20000,
,,,-00.000001282000,  -5.20000,
,,,-00.000001280000,  -5.20000,
,,,-00.000001278000,  -5.00000,
,,,-00.000001276000,  -5.20000,
,,,-00.000001274000,  -5.00000,
,,,-00.000001272000,  -5.20000,
,,,-00.000001270000,  -5.20000,
,,,-00.000001268000,  -5.00000,
,,,-00.000001266000,  -5.20000,
,,,-00.000001264000,  -5.00000,
,,,-00.000001262000,  -5.20000,
,,,-00.000001260000,  -5.20000,
,,,-00.000001258000,  -5.20000,
,,,-00.000001256000,  -5.00000,
,,,-00.000001254000,  -5.00000,
,,,-00.000001252000,  -4.80000,
,,,-00.000001250000,  -5.20000,
,,,-00.000001248000,  -4.80000,
,,,-00.000001246000,  -4.80000,
,,,-00.000001244000,  -5.00000,
,,,-00.000001242000,  -5.00000,
,,,-00.000001240000,  -5.00000,
,,,-00.000001238000,  -5.00000,
,,,-00.000001236000,  -5.00000,
,,,-00.000001234000,  -5.00000,
,,,-00.000001232000,  -5.00000,
,,,-00.000001230000,  -5.20000,
,,,-00.000001228000,  -5.00000,
,,,-00.000001226000,  -5.00000,
,,,-00.000001224000,  -5.20000,
,,,-00.000001222000,  -5.00000,
,,,-00.000001220000,  -5.00000,
,,,-00.000001218000,  -5.00000,
,,,-00.000001216000,  -5.00000,
,,,-00.000001214000,  -5.00000,
,,,-00.000001212000,  -5.20000,
,,,-00.000001210000,  -5.20000,
,,,-00.000001208000,  -5.00000,
,,,-00.000001206000,  -5.00000,
,,,-00.000001204000,  -5.20000,
,,,-00.000001202000,  -5.00000,
,,,-00.000001200000,  -5.20000,
,,,-00.000001198000,  -5.20000,
,,,-00.000001196000,  -5.00000,
,,,-00.000001194000,  -5.00000,
,,,-00.000001192000,  -5.00000,
,,,-00.000001190000,  -5.00000,
,,,-00.000001188000,  -4.80000,
,,,-00.000001186000,  -5.00000,
,,,-00.000001184000,  -5.00000,
,,,-00.000001182000,  -5.00000,
,,,-00.000001180000,  -4.80000,
,,,-00.000001178000,  -5.00000,
,,,-00.000001176000,  -5.00000,
,,,-00.000001174000,  -4.80000,
,,,-00.000001172000,  -5.00000,
,,,-00.000001170000,  -4.80000,
,,,-00.000001168000,  -5.00000,
,,,-00.000001166000,  -5.00000,
,,,-00.000001164000,  -5.00000,
,,,-00.000001162000,  -5.00000,
,,,-00.000001160000,  -5.20000,
,,,-00.000001158000,  -5.00000,
,,,-00.000001156000,  -5.00000,
,,,-00.000001154000,  -5.20000,
,,,-00.000001152000,  -5.20000,
,,,-00.000001150000,  -5.00000,
,,,-00.000001148000,  -4.80000,
,,,-00.000001146000,  -5.20000,
,,,-00.000001144000,  -5.00000,
,,,-00.000001142000,  -5.00000,
,,,-00.000001140000,  -5.00000,
,,,-00.000001138000,  -5.00000,
,,,-00.000001136000,  -5.00000,
,,,-00.000001134000,  -5.00000,
,,,-00.000001132000,  -5.20000,
,,,-00.000001130000,  -5.00000,
,,,-00.000001128000,  -5.00000,
,,,-00.000001126000,  -4.80000,
,,,-00.000001124000,  -5.20000,
,,,-00.000001122000,  -5.00000,
,,,-00.000001120000,  -5.00000,
,,,-00.000001118000,  -5.20000,
,,,-00.000001116000,  -5.00000,
,,,-00.000001114000,  -5.00000,
,,,-00.000001112000,  -5.20000,
,,,-00.000001110000,  -5.00000,
,,,-00.000001108000,  -5.00000,
,,,-00.000001106000,  -5.20000,
,,,-00.000001104000,  -5.00000,
,,,-00.000001102000,  -5.00000,
,,,-00.000001100000,  -4.80000,
,,,-00.000001098000,  -5.20000,
,,,-00.000001096000,  -5.20000,
,,,-00.000001094000,  -5.00000,
,,,-00.000001092000,  -5.20000,
,,,-00.000001090000,  -5.00000,
,,,-00.000001088000,  -5.00000,
,,,-00.000001086000,  -5.20000,
,,,-00.000001084000,  -5.00000,
,,,-00.000001082000,  -5.00000,
,,,-00.000001080000,  -5.00000,
,,,-00.000001078000,  -5.20000,
,,,-00.000001076000,  -4.80000,
,,,-00.000001074000,  -5.20000,
,,,-00.000001072000,  -5.00000,
,,,-00.000001070000,  -5.20000,
,,,-00.000001068000,  -5.20000,
,,,-00.000001066000,  -5.00000,
,,,-00.000001064000,  -5.00000,
,,,-00.000001062000,  -5.00000,
,,,-00.000001060000,  -5.00000,
,,,-00.000001058000,  -5.00000,
,,,-00.000001056000,  -5.00000,
,,,-00.000001054000,  -5.00000,
,,,-00.000001052000,  -5.00000,
,,,-00.000001050000,  -5.00000,
