X,CH1,CH2,
Second,Volt,Volt,
-1.90e-03,-7.99e-02,-7.99e-02
-1.89e-03,-7.99e-02,-7.99e-02
-1.89e-03,-7.99e-02,-7.99e-02
-1.89e-03,-7.99e-02,-7.99e-02
-1.89e-03,-7.99e-02,-7.99e-02
-1.89e-03,-7.99e-02,-7.99e-02
-1.88e-03,0.00e+00,-1.60e-01
-1.88e-03,-7.99e-02,-1.60e-01
-1.88e-03,-1.60e-01,-7.99e-02
-1.88e-03,-7.99e-02,-1.60e-01
-1.88e-03,-7.99e-02,-7.99e-02
-1.87e-03,-7.99e-02,-7.99e-02
-1.87e-03,0.00e+00,-1.60e-01
-1.87e-03,-7.99e-02,-7.99e-02
-1.87e-03,-7.99e-02,-7.99e-02
-1.87e-03,-7.99e-02,-1.60e-01
-1.86e-03,-7.99e-02,-7.99e-02
-1.86e-03,0.00e+00,-7.99e-02
-1.86e-03,0.00e+00,-7.99e-02
-1.86e-03,-7.99e-02,-1.60e-01
-1.86e-03,-7.99e-02,-1.60e-01
-1.85e-03,-7.99e-02,-7.99e-02
-1.85e-03,-7.99e-02,-1.60e-01
-1.85e-03,0.00e+00,-7.99e-02
-1.85e-03,-7.99e-02,-1.60e-01
-1.85e-03,-7.99e-02,-7.99e-02
-1.84e-03,-7.99e-02,-1.60e-01
-1.84e-03,-7.99e-02,-7.99e-02
-1.84e-03,-7.99e-02,-7.99e-02
-1.84e-03,-7.99e-02,-7.99e-02
-1.84e-03,-7.99e-02,-1.60e-01
-1.83e-03,-7.99e-02,-7.99e-02
-1.83e-03,-7.99e-02,-7.99e-02
-1.83e-03,-7.99e-02,-7.99e-02
-1.83e-03,-7.99e-02,-1.60e-01
-1.83e-03,-7.99e-02,-1.60e-01
-1.82e-03,0.00e+00,-1.60e-01
-1.82e-03,-7.99e-02,-1.60e-01
-1.82e-03,-7.99e-02,-1.60e-01
-1.82e-03,-7.99e-02,-7.99e-02
-1.82e-03,0.00e+00,-1.60e-01
-1.81e-03,-1.60e-01,-7.99e-02
-1.81e-03,-1.60e-01,-7.99e-02
-1.81e-03,-7.99e-02,-7.99e-02
-1.81e-03,-7.99e-02,-1.60e-01
-1.81e-03,-7.99e-02,-1.60e-01
-1.80e-03,-7.99e-02,-7.99e-02
-1.80e-03,-7.99e-02,-7.99e-02
-1.80e-03,-7.99e-02,-1.60e-01
-1.80e-03,-7.99e-02,-1.60e-01
-1.80e-03,0.00e+00,-7.99e-02
-1.79e-03,0.00e+00,-7.99e-02
-1.79e-03,-7.99e-02,-1.60e-01
-1.79e-03,-7.99e-02,-1.60e-01
-1.79e-03,0.00e+00,-7.99e-02
-1.79e-03,-7.99e-02,-1.60e-01
-1.78e-03,-7.99e-02,-1.60e-01
-1.78e-03,-7.99e-02,-1.60e-01
-1.78e-03,-7.99e-02,-1.60e-01
-1.78e-03,0.00e+00,-1.60e-01
-1.78e-03,-1.60e-01,-1.60e-01
-1.77e-03,-7.99e-02,-1.60e-01
-1.77e-03,-7.99e-02,-1.60e-01
-1.77e-03,-7.99e-02,-7.99e-02
-1.77e-03,-7.99e-02,-7.99e-02
-1.77e-03,0.00e+00,-1.60e-01
-1.76e-03,-7.99e-02,-7.99e-02
-1.76e-03,0.00e+00,-7.99e-02
-1.76e-03,-7.99e-02,-7.99e-02
-1.76e-03,0.00e+00,-7.99e-02
-1.76e-03,-7.99e-02,-1.60e-01
-1.75e-03,-7.99e-02,-7.99e-02
-1.75e-03,-7.99e-02,-7.99e-02
-1.75e-03,0.00e+00,-7.99e-02
-1.75e-03,-7.99e-02,-7.99e-02
-1.75e-03,-7.99e-02,-1.60e-01
-1.74e-03,-7.99e-02,-7.99e-02
-1.74e-03,-7.99e-02,-7.99e-02
-1.74e-03,-7.99e-02,-7.99e-02
-1.74e-03,0.00e+00,-1.60e-01
-1.74e-03,-1.60e-01,-7.99e-02
-1.73e-03,-7.99e-02,-7.99e-02
-1.73e-03,-1.60e-01,-7.99e-02
-1.73e-03,-7.99e-02,-1.60e-01
-1.73e-03,0.00e+00,-7.99e-02
-1.73e-03,-7.99e-02,-7.99e-02
-1.72e-03,-7.99e-02,-7.99e-02
-1.72e-03,-7.99e-02,-7.99e-02
-1.72e-03,-1.60e-01,-1.60e-01
-1.72e-03,-7.99e-02,-7.99e-02
-1.72e-03,-7.99e-02,-7.99e-02
-1.71e-03,-7.99e-02,-7.99e-02
-1.71e-03,-7.99e-02,-7.99e-02
-1.71e-03,-7.99e-02,-7.99e-02
-1.71e-03,-7.99e-02,-1.60e-01
-1.71e-03,0.00e+00,-7.99e-02
-1.70e-03,-7.99e-02,-1.60e-01
-1.70e-03,0.00e+00,-1.60e-01
-1.70e-03,-7.99e-02,-1.60e-01
-1.70e-03,-7.99e-02,-1.60e-01
-1.70e-03,7.99e-02,-7.99e-02
-1.69e-03,-7.99e-02,-1.60e-01
-1.69e-03,-7.99e-02,-7.99e-02
-1.69e-03,0.00e+00,-1.60e-01
-1.69e-03,-7.99e-02,-1.60e-01
-1.69e-03,-1.60e-01,-7.99e-02
-1.68e-03,-7.99e-02,-1.60e-01
-1.68e-03,-7.99e-02,-7.99e-02
-1.68e-03,-7.99e-02,-7.99e-02
-1.68e-03,-7.99e-02,-7.99e-02
-1.68e-03,-7.99e-02,-7.99e-02
-1.67e-03,0.00e+00,-7.99e-02
-1.67e-03,-7.99e-02,-7.99e-02
-1.67e-03,-7.99e-02,-1.60e-01
-1.67e-03,-7.99e-02,-1.60e-01
-1.67e-03,-7.99e-02,-7.99e-02
-1.66e-03,-7.99e-02,-1.60e-01
-1.66e-03,-7.99e-02,-1.60e-01
-1.66e-03,-7.99e-02,-7.99e-02
-1.66e-03,-7.99e-02,-7.99e-02
-1.66e-03,-7.99e-02,-7.99e-02
-1.65e-03,0.00e+00,-7.99e-02
-1.65e-03,-7.99e-02,-1.60e-01
-1.65e-03,0.00e+00,-7.99e-02
-1.65e-03,-7.99e-02,-7.99e-02
-1.65e-03,-7.99e-02,-7.99e-02
-1.64e-03,-7.99e-02,-7.99e-02
-1.64e-03,0.00e+00,-1.60e-01
-1.64e-03,-1.60e-01,-7.99e-02
-1.64e-03,-7.99e-02,-1.60e-01
-1.64e-03,-7.99e-02,-1.60e-01
-1.63e-03,-7.99e-02,-1.60e-01
-1.63e-03,-7.99e-02,-7.99e-02
-1.63e-03,0.00e+00,-7.99e-02
-1.63e-03,-7.99e-02,7.99e-02
-1.63e-03,-7.99e-02,-7.99e-02
-1.62e-03,0.00e+00,-1.60e-01
-1.62e-03,0.00e+00,-1.60e-01
-1.62e-03,-7.99e-02,-7.99e-02
-1.62e-03,-7.99e-02,0.00e+00
-1.62e-03,0.00e+00,-1.60e-01
-1.61e-03,-7.99e-02,-1.60e-01
-1.61e-03,0.00e+00,-1.60e-01
-1.61e-03,-7.99e-02,-7.99e-02
-1.61e-03,-7.99e-02,-7.99e-02
-1.61e-03,0.00e+00,-7.99e-02
-1.60e-03,-7.99e-02,-1.60e-01
-1.60e-03,0.00e+00,-1.60e-01
-1.60e-03,-7.99e-02,-7.99e-02
-1.60e-03,-7.99e-02,-7.99e-02
-1.60e-03,-7.99e-02,-7.99e-02
-1.59e-03,-7.99e-02,-7.99e-02
-1.59e-03,-7.99e-02,-1.60e-01
-1.59e-03,-1.60e-01,-7.99e-02
-1.59e-03,-7.99e-02,-7.99e-02
-1.59e-03,-7.99e-02,-1.60e-01
-1.58e-03,-7.99e-02,-7.99e-02
-1.58e-03,0.00e+00,-7.99e-02
-1.58e-03,0.00e+00,-1.60e-01
-1.58e-03,-7.99e-02,-7.99e-02
-1.58e-03,0.00e+00,-1.60e-01
-1.57e-03,0.00e+00,-7.99e-02
-1.57e-03,-1.60e-01,-7.99e-02
-1.57e-03,-7.99e-02,-7.99e-02
-1.57e-03,-7.99e-02,-7.99e-02
-1.57e-03,-7.99e-02,-1.60e-01
-1.56e-03,0.00e+00,-7.99e-02
-1.56e-03,0.00e+00,-7.99e-02
-1.56e-03,-7.99e-02,-7.99e-02
-1.56e-03,-1.60e-01,-7.99e-02
-1.56e-03,0.00e+00,-1.60e-01
-1.55e-03,0.00e+00,-7.99e-02
-1.55e-03,-7.99e-02,-1.60e-01
-1.55e-03,-7.99e-02,-7.99e-02
-1.55e-03,-7.99e-02,-1.60e-01
-1.55e-03,0.00e+00,-1.60e-01
-1.54e-03,-7.99e-02,-1.60e-01
-1.54e-03,-7.99e-02,-7.99e-02
-1.54e-03,-7.99e-02,-7.99e-02
-1.54e-03,0.00e+00,-1.60e-01
-1.54e-03,-7.99e-02,-7.99e-02
-1.53e-03,-7.99e-02,-7.99e-02
-1.53e-03,0.00e+00,-7.99e-02
-1.53e-03,0.00e+00,-7.99e-02
-1.53e-03,-7.99e-02,-1.60e-01
-1.53e-03,0.00e+00,-7.99e-02
-1.52e-03,-7.99e-02,-1.60e-01
-1.52e-03,-7.99e-02,-7.99e-02
-1.52e-03,0.00e+00,-1.60e-01
-1.52e-03,-7.99e-02,-7.99e-02
-1.52e-03,-7.99e-02,-7.99e-02
-1.51e-03,-7.99e-02,-7.99e-02
-1.51e-03,-7.99e-02,-7.99e-02
-1.51e-03,-7.99e-02,-1.60e-01
-1.51e-03,-7.99e-02,-7.99e-02
-1.51e-03,-7.99e-02,-7.99e-02
-1.50e-03,0.00e+00,-7.99e-02
-1.50e-03,-7.99e-02,-7.99e-02
-1.50e-03,0.00e+00,-7.99e-02
-1.50e-03,-7.99e-02,-7.99e-02
-1.50e-03,-7.99e-02,-1.60e-01
-1.49e-03,-1.60e-01,-7.99e-02
-1.49e-03,0.00e+00,-1.60e-01
-1.49e-03,0.00e+00,-1.60e-01
-1.49e-03,0.00e+00,-7.99e-02
-1.49e-03,-7.99e-02,-1.60e-01
-1.48e-03,-7.99e-02,-7.99e-02
-1.48e-03,0.00e+00,-7.99e-02
-1.48e-03,-7.99e-02,-1.60e-01
-1.48e-03,-7.99e-02,-7.99e-02
-1.48e-03,0.00e+00,-7.99e-02
-1.47e-03,0.00e+00,-1.60e-01
-1.47e-03,-7.99e-02,-7.99e-02
-1.47e-03,-7.99e-02,-7.99e-02
-1.47e-03,0.00e+00,-7.99e-02
-1.47e-03,-7.99e-02,-7.99e-02
-1.46e-03,-7.99e-02,-7.99e-02
-1.46e-03,-7.99e-02,-7.99e-02
-1.46e-03,-1.60e-01,-7.99e-02
-1.46e-03,-7.99e-02,-1.60e-01
-1.46e-03,-7.99e-02,-7.99e-02
-1.45e-03,-7.99e-02,-7.99e-02
-1.45e-03,-7.99e-02,-1.60e-01
-1.45e-03,-7.99e-02,-7.99e-02
-1.45e-03,-7.99e-02,-1.60e-01
-1.45e-03,-7.99e-02,0.00e+00
-1.44e-03,0.00e+00,-1.60e-01
-1.44e-03,7.99e-02,-7.99e-02
-1.44e-03,-7.99e-02,-1.60e-01
-1.44e-03,-7.99e-02,-7.99e-02
-1.44e-03,0.00e+00,-1.60e-01
-1.43e-03,0.00e+00,-7.99e-02
-1.43e-03,-7.99e-02,-7.99e-02
-1.43e-03,0.00e+00,-7.99e-02
-1.43e-03,-7.99e-02,-7.99e-02
-1.43e-03,-7.99e-02,-7.99e-02
-1.42e-03,-7.99e-02,-7.99e-02
-1.42e-03,0.00e+00,-7.99e-02
-1.42e-03,-7.99e-02,-1.60e-01
-1.42e-03,-7.99e-02,-7.99e-02
-1.42e-03,0.00e+00,-1.60e-01
-1.41e-03,-7.99e-02,-7.99e-02
-1.41e-03,-7.99e-02,-1.60e-01
-1.41e-03,0.00e+00,-7.99e-02
-1.41e-03,-7.99e-02,-1.60e-01
-1.41e-03,-7.99e-02,-7.99e-02
-1.40e-03,-7.99e-02,-7.99e-02
-1.40e-03,-7.99e-02,-7.99e-02
-1.40e-03,-7.99e-02,-7.99e-02
-1.40e-03,0.00e+00,-7.99e-02
-1.40e-03,0.00e+00,-1.60e-01
-1.39e-03,-7.99e-02,-7.99e-02
-1.39e-03,-7.99e-02,-7.99e-02
-1.39e-03,-7.99e-02,-7.99e-02
-1.39e-03,-7.99e-02,-1.60e-01
-1.39e-03,-7.99e-02,-7.99e-02
-1.38e-03,0.00e+00,-1.60e-01
-1.38e-03,-7.99e-02,-7.99e-02
-1.38e-03,-7.99e-02,-1.60e-01
-1.38e-03,-7.99e-02,-7.99e-02
-1.38e-03,-7.99e-02,-7.99e-02
-1.37e-03,-7.99e-02,-7.99e-02
-1.37e-03,-7.99e-02,-7.99e-02
-1.37e-03,0.00e+00,-1.60e-01
-1.37e-03,0.00e+00,-7.99e-02
-1.37e-03,-7.99e-02,-1.60e-01
-1.36e-03,7.99e-02,-7.99e-02
-1.36e-03,-7.99e-02,-1.60e-01
-1.36e-03,-7.99e-02,-1.60e-01
-1.36e-03,-7.99e-02,-7.99e-02
-1.36e-03,-7.99e-02,-7.99e-02
-1.35e-03,0.00e+00,-7.99e-02
-1.35e-03,-7.99e-02,-1.60e-01
-1.35e-03,-7.99e-02,-1.60e-01
-1.35e-03,-1.60e-01,-7.99e-02
-1.35e-03,-7.99e-02,-1.60e-01
-1.34e-03,-7.99e-02,-1.60e-01
-1.34e-03,-7.99e-02,-1.60e-01
-1.34e-03,-7.99e-02,-7.99e-02
-1.34e-03,7.99e-02,-7.99e-02
-1.34e-03,-7.99e-02,-7.99e-02
-1.33e-03,0.00e+00,-7.99e-02
-1.33e-03,-7.99e-02,-1.60e-01
-1.33e-03,-7.99e-02,-7.99e-02
-1.33e-03,-7.99e-02,-1.60e-01
-1.33e-03,-1.60e-01,-7.99e-02
-1.32e-03,-7.99e-02,-1.60e-01
-1.32e-03,0.00e+00,-7.99e-02
-1.32e-03,0.00e+00,-1.60e-01
-1.32e-03,-7.99e-02,-7.99e-02
-1.32e-03,-7.99e-02,-7.99e-02
-1.31e-03,0.00e+00,-1.60e-01
-1.31e-03,-7.99e-02,-1.60e-01
-1.31e-03,-7.99e-02,-1.60e-01
-1.31e-03,0.00e+00,-1.60e-01
-1.31e-03,-1.60e-01,-1.60e-01
-1.30e-03,-7.99e-02,-7.99e-02
-1.30e-03,-7.99e-02,-1.60e-01
-1.30e-03,-7.99e-02,0.00e+00
-1.30e-03,-7.99e-02,-7.99e-02
-1.30e-03,-1.60e-01,-1.60e-01
-1.29e-03,-7.99e-02,-1.60e-01
-1.29e-03,-7.99e-02,-7.99e-02
-1.29e-03,-7.99e-02,-7.99e-02
-1.29e-03,-7.99e-02,-1.60e-01
-1.29e-03,-7.99e-02,-7.99e-02
-1.28e-03,-7.99e-02,-7.99e-02
-1.28e-03,-7.99e-02,-7.99e-02
-1.28e-03,-1.60e-01,-7.99e-02
-1.28e-03,-7.99e-02,-7.99e-02
-1.28e-03,0.00e+00,-1.60e-01
-1.27e-03,0.00e+00,-1.60e-01
-1.27e-03,-7.99e-02,-1.60e-01
